molecule_chembl_id,median_ic50_nM,n_measurements,min_ic50_nM,max_ic50_nM,pIC50,canonical_smiles,valid_smiles
CHEMBL3740144,8.4,1,8.4,8.4,8.075720713938118,CN1CCN(Cc2ccc(NC(=O)Nc3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,True
CHEMBL3740247,9190.0,1,9190.0,9190.0,5.036684488613888,CC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,True
CHEMBL3740257,7010.0,2,2270.0,11750.0,5.154281982033341,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(F)cc3F)ncc2Cl)c1,True
CHEMBL3740385,3780.0,1,3780.0,3780.0,5.422508200162774,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccc(Cl)cc2)nc1C(=O)Nc1ccccc1,True
CHEMBL3740492,5100.0,1,5100.0,5100.0,5.292429823902063,Cc1c(C(=O)c2coc3c2cc(O)c2ccccc23)[nH]c(-c2ccccc2)c1-c1ccccc1,True
CHEMBL3740577,860.0,3,570.0,1120.0,6.065501548756432,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,True
CHEMBL3740582,3890.0,1,3890.0,3890.0,5.410050398674292,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccccc3)cc12,True
CHEMBL3740595,27.0,1,27.0,27.0,7.568636235841012,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)c(OCCOC)cc23)c1,True
CHEMBL3740614,11570.0,1,11570.0,11570.0,4.936666641048251,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1,True
CHEMBL3740713,4490.0,1,4490.0,4490.0,5.347753658996677,Cc1ccc(-n2cc(C(=O)c3c(C)[nH]c(-c4ccccc4)c3-c3ccccc3)c(C(=O)Nc3ccccc3)n2)cc1,True
CHEMBL3740850,72.0,1,72.0,72.0,7.142667503568731,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC)cc23)c1,True
CHEMBL3740907,820.0,3,720.0,1250.0,6.086186147616283,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1F,True
CHEMBL3740910,7.8,2,4.1,11.5,8.10790539730952,O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,True
CHEMBL3740923,3600.0,1,3600.0,3600.0,5.443697499232712,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccccc3)nc12,True
CHEMBL3740930,3560.0,1,3560.0,3560.0,5.448550002027124,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1C(=O)Nc1ccccc1,True
CHEMBL3741026,9.0,1,9.0,9.0,8.045757490560675,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1,True
CHEMBL3741069,2560.0,1,2560.0,2560.0,5.59176003468815,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,True
CHEMBL3741219,790.0,3,760.0,880.0,6.102372908709558,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3cn(Cc4ccccc4)c4ccccc34)ncc2Cl)c1,True
CHEMBL3741245,1680.0,3,1290.0,2530.0,5.774690718274137,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(F)cc3)ncc2Cl)c1,True
CHEMBL3741304,32.0,1,32.0,32.0,7.494850021680094,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC)cc23)c1,True
CHEMBL3741324,2380.0,1,2380.0,2380.0,5.623423042943488,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccccn1,True
CHEMBL3741399,34.0,1,34.0,34.0,7.468521082957745,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC(=O)c4ccccc4OC(C)=O)cc23)c1,True
CHEMBL3741424,5.0,1,5.0,5.0,8.301029995663981,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1,True
CHEMBL3741436,1560.0,3,790.0,3270.0,5.806875401645538,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccccc3F)ncc2Cl)c1,True
CHEMBL3741473,7.75,2,5.0,10.5,8.11069829749369,O=C(Nc1ccc(CN2CCCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,True
CHEMBL3741490,1.0,1,1.0,1.0,9.0,C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,True
CHEMBL3741526,3200.0,1,3200.0,3200.0,5.494850021680094,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,True
CHEMBL3741655,2550.0,1,2550.0,2550.0,5.5934598195660445,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccc(Cl)cc3)cc12,True
CHEMBL3741762,1860.0,4,680.0,10650.0,5.730487055782083,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,True
CHEMBL3741768,390.0,1,390.0,390.0,6.4089353929735005,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)cc23)c1,True
CHEMBL3741796,5670.0,1,5670.0,5670.0,5.246416941107094,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(C)cc3)ncc2Cl)c1,True
CHEMBL3741960,3670.0,1,3670.0,3670.0,5.435333935747911,Cc1c(C(=O)c2coc3ccc(O)cc23)[nH]c(-c2ccccc2)c1-c1ccccc1,True
CHEMBL3742059,31.0,1,31.0,31.0,7.508638306165727,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CC4=C(C)/C(=C\c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)c(OCCOC)cc23)c1,True
CHEMBL3742060,5430.0,1,5430.0,5430.0,5.265200170411153,Cc1ccc(-n2cc3c(-c4c(C)[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(C)c3n2)cc1,True
CHEMBL3742128,2520.0,3,2510.0,5110.0,5.598599459218455,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1,True
CHEMBL3742146,4320.0,1,4320.0,4320.0,5.364516253185088,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1cccnc1,True
CHEMBL3742200,4390.0,1,4390.0,4390.0,5.357535479757878,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccc(Cl)cc3)nc12,True
CHEMBL3742349,7880.0,1,7880.0,7880.0,5.103473782510445,CCOC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,True
CHEMBL3745929,26948.695,2,26920.0,26977.39,4.569462260830537,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,True
CHEMBL3746168,9264.15,2,9260.0,9268.3,5.03319442170333,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3746212,4130.24,2,4130.0,4130.48,5.384024711625129,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3746268,10929.779999999999,2,10920.0,10939.56,4.96138857965575,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3746387,21320.225,2,21310.0,21330.45,4.671208216355465,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,True
CHEMBL3746421,6676.719999999999,2,6670.0,6683.44,5.175436836287815,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3746473,600.585,2,600.0,601.17,6.221425518788018,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3746557,280.65,2,260.0,301.3,6.551834953444309,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3746564,10690.275,2,10690.0,10690.55,4.971011122719531,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3746642,1451.0549999999998,2,1450.0,1452.11,5.838316125988305,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3746711,1260.915,2,1260.0,1261.83,5.899314188823572,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3746980,25582.93,2,25580.0,25585.86,4.592049717482041,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3747055,8545.335,2,8540.0,8550.67,5.068270907103615,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,True
CHEMBL3747079,9587.005000000001,2,9580.0,9594.01,5.0183170461270095,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3747152,6585.87,2,6580.0,6591.74,5.181386846177993,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3747277,7374.52,2,7370.0,7379.04,5.132266242215621,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3747281,5021.715,2,5020.0,5023.43,5.299147938664031,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3747407,15165.25,2,15160.0,15170.5,4.819150425925322,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,True
CHEMBL3747570,12243.08,2,12240.0,12246.16,4.9121093126858595,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3747776,5965.175,2,5960.0,5970.35,5.22437681093421,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,True
CHEMBL3751967,476.66,1,476.66,476.66,6.321791291345775,COc1ccc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)cn1,True
CHEMBL3751976,6.7,1,6.7,6.7,8.173925197299173,C=CC(=O)Nc1cccc(-n2c(=O)cc(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3752008,14.83,1,14.83,14.83,7.828858848971618,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,True
CHEMBL3752074,48.81,1,48.81,48.81,7.311491192343478,COc1cc(NC(=O)Nc2ccccn2)cc(-c2cccnc2)c1OC,True
CHEMBL3752129,362.0,1,362.0,362.0,6.441291429466834,COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC,True
CHEMBL3752139,95.0,1,95.0,95.0,7.022276394711152,C=CC(=O)Nc1cccc(-n2c(=O)cc(N(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3752204,9.5,1,9.5,9.5,8.022276394711152,CN(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,True
CHEMBL3752248,71.71,1,71.71,71.71,7.144420277498282,O=C(Nc1nccs1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,True
CHEMBL3752363,1.3,1,1.3,1.3,8.886056647693163,C=CC(=O)Nc1cccc(-n2c(=O)c(C)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3752365,78.0,1,78.0,78.0,7.107905397309519,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1,True
CHEMBL3752370,18.04,1,18.04,18.04,7.743763466794077,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,True
CHEMBL3752404,189.49,1,189.49,189.49,6.722413704215237,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,True
CHEMBL3752448,10.0,1,10.0,10.0,8.0,C=CC(=O)Nc1cccc(-n2c(=O)cc(C3CC3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3752825,94.82,1,94.82,94.82,7.023100049017062,Cn1cnc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)c1,True
CHEMBL3752916,310.76,1,310.76,310.76,6.507574887223914,Cn1cnc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)c1,True
CHEMBL3753011,1.6,1,1.6,1.6,8.795880017344075,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3753142,78.17,1,78.17,78.17,7.106959888042882,O=C(Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1)Nc1nccs1,True
CHEMBL3753157,495.3,1,495.3,495.3,6.305131672017544,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1,True
CHEMBL3753208,90.57,1,90.57,90.57,7.04301563225724,O=C(Nc1ccccn1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,True
CHEMBL3753228,39.0,1,39.0,39.0,7.4089353929735005,C=CC(=O)Nc1cccc(-n2c(=O)cc(C(F)(F)F)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3753235,0.2,1,0.2,0.2,9.698970004336019,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3753305,21.0,1,21.0,21.0,7.6777807052660805,C=CC(=O)Nc1cccc(-n2c(=O)cc(-c3ccccc3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3753444,455.17,1,455.17,455.17,6.341826369776011,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1,True
CHEMBL3753461,280.0,1,280.0,280.0,6.552841968657781,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3c(C)nc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3753532,24.81,1,24.81,24.81,7.605373235727791,COc1cc(NC(=O)Nc2ccccn2)cc(-c2c[nH]cn2)c1OC,True
CHEMBL3753623,102.93,1,102.93,102.93,6.987458027224164,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)cn1,True
CHEMBL3753811,121.09,1,121.09,121.09,6.916891720805266,O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,True
CHEMBL3753836,131.09,1,131.09,131.09,6.882430436536172,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cccnc2)c1OC,True
CHEMBL3753874,17.8,1,17.8,17.8,7.7495799976911055,C=CC(=O)Nc1cccc(-n2c(=O)cc(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3753886,97.22,1,97.22,97.22,7.012244383261477,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,True
CHEMBL3754040,94.0,1,94.0,94.0,7.026872146400302,C=CC(=O)Nc1cccc(-n2c(=O)cc(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,True
CHEMBL3754057,26.56,1,26.56,26.56,7.57577192930402,O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,True
CHEMBL3754213,19.0,1,19.0,19.0,7.721246399047171,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCCC)nc32)c1,True
CHEMBL37543,165.0,2,12.0,318.0,6.782516055786093,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,True
CHEMBL3754301,165.6,1,165.6,165.6,6.780939667551139,Cn1cnc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)c1,True
CHEMBL3754556,71.82,1,71.82,71.82,7.143754599209946,O=C(Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1)Nc1nccs1,True
CHEMBL3754564,11.0,1,11.0,11.0,7.958607314841775,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1,True
CHEMBL3754709,317.12,1,317.12,317.12,6.498776367194819,COc1cc(NC(=O)Nc2nccs2)cc(-c2cccnc2)c1OC,True
CHEMBL3754722,290.46,1,290.46,290.46,6.536913666975467,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cncnc2)c1OC,True
CHEMBL3754785,66.59,1,66.59,66.59,7.176590985107455,COc1ccc(-c2cc(NC(=O)Nc3ccccn3)cc(OC)c2OC)cn1,True
CHEMBL3754803,23.5,1,23.5,23.5,7.628932137728263,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1,True
CHEMBL3758278,2.0,1,2.0,2.0,8.698970004336019,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,True
CHEMBL3758351,2.0,1,2.0,2.0,8.698970004336019,COc1cc(CO)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,True
CHEMBL3758376,2.0,1,2.0,2.0,8.698970004336019,CN(C)CCNC(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1,True
CHEMBL3758471,6.0,1,6.0,6.0,8.221848749616356,C[C@@H](Nc1ncnc2sc(-c3cccc(C=O)c3)cc12)c1ccccc1,True
CHEMBL3758502,600.0,1,600.0,600.0,6.221848749616356,CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,True
CHEMBL3758582,0.5,1,0.5,0.5,9.301029995663981,COc1ccc(C(=O)NCCN(C)C)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,True
CHEMBL3758585,690.0,1,690.0,690.0,6.161150909262744,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,True
CHEMBL3758739,370.0,1,370.0,370.0,6.431798275933005,CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cccc34)nc(-c3cn[nH]c3C(F)F)nc21,True
CHEMBL3758749,150.0,1,150.0,150.0,6.823908740944319,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,True
CHEMBL3758758,7.0,1,7.0,7.0,8.154901959985743,COC(=O)c1ccc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1,True
CHEMBL3758761,21.0,1,21.0,21.0,7.6777807052660805,COc1c(C=O)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,True
CHEMBL3758762,7.0,1,7.0,7.0,8.154901959985743,C[C@@H](Nc1ncnc2sc(-c3ccc(C(N)=O)cc3)cc12)c1ccccc1,True
CHEMBL3758768,14.0,1,14.0,14.0,7.853871964321762,COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,True
CHEMBL3758770,0.5,1,0.5,0.5,9.301029995663981,COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,True
CHEMBL3758800,2.0,1,2.0,2.0,8.698970004336019,C[C@@H](Nc1ncnc2sc(-c3ccc(C(=O)NCCN(C)C)cc3)cc12)c1ccccc1,True
CHEMBL3758802,5.0,1,5.0,5.0,8.301029995663981,C#Cc1cccc(Nc2ncnc3sc(-c4ccc(CO)cc4OC)cc23)c1,True
CHEMBL3758868,5.0,1,5.0,5.0,8.301029995663981,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,True
CHEMBL3758875,760.0,1,760.0,760.0,6.119186407719209,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,True
CHEMBL3758889,41.0,1,41.0,41.0,7.3872161432802645,C[C@@H](Nc1ncnc2sc(-c3ccc(S(C)(=O)=O)cc3)cc12)c1ccccc1,True
CHEMBL3758939,5.0,1,5.0,5.0,8.301029995663981,C[C@@H](Nc1ncnc2sc(-c3cccc(C(N)=O)c3)cc12)c1ccccc1,True
CHEMBL3758946,48.0,1,48.0,48.0,7.318758762624412,OCc1ccc(-c2cc3c(NCc4ccccc4)ncnc3s2)cc1,True
CHEMBL3758951,8.0,1,8.0,8.0,8.096910013008056,C[C@@H](Nc1ncnc2sc(-c3ccc(F)c(C=O)c3)cc12)c1ccccc1,True
CHEMBL3758990,9.0,1,9.0,9.0,8.045757490560675,COC(=O)c1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,True
CHEMBL3759015,230.0,1,230.0,230.0,6.638272163982407,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCOCC1,True
CHEMBL3759022,5.0,1,5.0,5.0,8.301029995663981,COc1cc(CO)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,True
CHEMBL3759085,276.0,1,276.0,276.0,6.559090917934782,C[C@@H](Nc1ncnc2sc(-c3ccccc3C(N)=O)cc12)c1ccccc1,True
CHEMBL3759096,3000.0,1,3000.0,3000.0,5.522878745280337,Cn1nccc1-c1nc(Nc2n[nH]c3ccccc23)c2c(n1)C(C)(C)OC2,True
CHEMBL3759127,130.0,1,130.0,130.0,6.886056647693163,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,True
CHEMBL3759155,4610.0,1,4610.0,4610.0,5.336299074610352,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCN1CCCCC1,True
CHEMBL3759190,20.0,1,20.0,20.0,7.698970004336019,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCCCN1CCN(C)CC1,True
CHEMBL3759199,0.9,1,0.9,0.9,9.045757490560675,COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,True
CHEMBL3759203,730.0,1,730.0,730.0,6.136677139879544,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCc1ccccc1,True
CHEMBL3759257,21.0,1,21.0,21.0,7.6777807052660805,OCc1ccc(-c2cc3c(Nc4ccccc4)ncnc3s2)cc1,True
CHEMBL3759280,5.0,1,5.0,5.0,8.301029995663981,COc1cc(C=O)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,True
CHEMBL3759317,0.4,1,0.4,0.4,9.397940008672037,COc1cc(C(=O)NCCN(C)C)cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,True
CHEMBL3759356,8.0,1,8.0,8.0,8.096910013008056,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)O)c3)cc12)c1ccccc1,True
CHEMBL3759359,1.5,1,1.5,1.5,8.823908740944319,COc1c(CO)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,True
CHEMBL3759369,0.9,1,0.9,0.9,9.045757490560675,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,True
CHEMBL3759459,20.0,1,20.0,20.0,7.698970004336019,COC(=O)c1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,True
CHEMBL3759478,9.0,1,9.0,9.0,8.045757490560675,OC[C@@H](Nc1ncnc2sc(-c3ccccc3)cc12)c1ccccc1,True
CHEMBL3759480,1.5,1,1.5,1.5,8.823908740944319,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,True
CHEMBL3759649,59.0,1,59.0,59.0,7.229147988357855,C[C@@H](Nc1ncnc2sc(-c3ccc(C=O)cc3F)cc12)c1ccccc1,True
CHEMBL3759725,3.0,1,3.0,3.0,8.522878745280337,COc1c(C(=O)NCCN(C)C)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,True
CHEMBL3759733,20.0,1,20.0,20.0,7.698970004336019,COc1cc(C=O)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,True
CHEMBL3759754,1350.0,1,1350.0,1350.0,5.8696662315049934,COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,True
CHEMBL3759780,6.0,1,6.0,6.0,8.221848749616356,COc1cc(F)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,True
CHEMBL3759815,13.0,1,13.0,13.0,7.886056647693163,C[C@@H](Nc1ncnc2sc(-c3ccc(CO)cc3F)cc12)c1ccccc1,True
CHEMBL3759830,1110.0,1,1110.0,1110.0,5.954677021213342,COc1ccc(C(=O)Nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2)cc1,True
CHEMBL3759848,300.0,1,300.0,300.0,6.522878745280337,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCN1CCCCC1,True
CHEMBL3759900,6.0,1,6.0,6.0,8.221848749616356,COc1cc(C=O)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,True
CHEMBL3759929,5.0,1,5.0,5.0,8.301029995663981,COc1ccc(CO)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,True
